OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions,education,leisure,lodging,mall,medical,non refrigerated warehouse,office,other,refrigerated warehouse,restauration,services,store
224,store,Westwood Village - Building B,1,1965.0,1.0,1.0,0.0,67745.0,37.0,9230223.0,369.14,9.441997979504132,0.37,16.037993874873614,5.913881312449602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67782.0
225,education,Denny/Sealth Campus,1,2010.0,1.0,2.0,0.0,367884.0,97.0,12265516.0,272.85,8.714116308902765,0.62,16.322302387252705,5.61258051122973,367884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,education,Roxhill Elementary,1,1958.0,1.0,1.0,0.0,46797.0,86.0,2075891.0,73.47,10.047081725910235,0.37,14.54590149879328,4.310396359722554,46797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,education,Washington Middle,3,1963.0,1.0,3.0,0.0,136188.0,,3217877.0,170.9,2.038028066289572,0.0,14.984232694069371,5.146912912388804,136188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,other,Webster Building,6,1973.0,1.0,3.0,0.0,56000.0,,1851260.5,59.34,9.600526029976118,0.37,14.431377856563758,4.099995233730915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,0.0,0.0,0.0,0.0
229,education,Martin Luther King Jr. Elementary,2,2004.0,1.0,2.0,0.0,67371.0,92.0,2128459.0,46.36,7.966737889971347,0.62,14.570909271496827,3.8577779905757503,67371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,non refrigerated warehouse,U-Haul Moving and Storage of West Seattle,1,1969.0,1.0,2.0,0.0,52088.0,,1377519.5,48.99,7.440228344766088,0.37,14.13579570193114,3.911822985425479,0.0,0.0,0.0,0.0,0.0,52088.0,0.0,0.0,0.0,0.0,0.0,0.0
231,education,Hamilton International Middle,4,2010.0,1.0,3.0,0.0,127776.0,75.0,4748137.0,80.08,5.952397057114215,0.87,15.37326309915874,4.395436321583799,127776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,lodging,Silver Cloud Inn,3,1998.0,1.0,5.0,30000.0,93920.0,79.0,9373179.0,309.6,2.8795290590953124,0.37,16.0533629776411,5.738505910714586,0.0,0.0,123920.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
233,other,Armory Building,3,1900.0,1.0,1.0,0.0,50000.0,,7548807.0,225.69,2.689443363018216,0.62,15.83690022796602,5.423583445380434,0.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,non refrigerated warehouse,SCL Roy Street Warehouse,7,1926.0,1.0,2.0,0.0,50292.0,,430473.6875,3.0,2.5885145862950867,0.87,12.97264380321185,1.3862943611198906,0.0,0.0,5000.0,0.0,0.0,42345.0,4730.0,0.0,0.0,0.0,0.0,0.0
235,lodging,311jk-Seattle Downtown/Lake Union CY,7,1998.0,1.0,7.0,54341.0,153315.0,76.0,11171988.0,338.16,2.7823153693918625,0.37,16.22892022144235,5.826471972435803,0.0,0.0,141591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,education,Whittier Elementary,6,1999.0,1.0,2.0,0.0,67235.0,89.0,2284133.75,49.12,9.440458324214454,0.62,14.641497845390791,3.9144201300278674,67235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,office,North Service Center,5,1957.0,1.0,2.0,0.0,91130.0,,9472358.0,175.77,10.776798274749432,0.62,16.063888536570126,5.174849452547792,0.0,0.0,0.0,32881.0,0.0,11850.0,57968.0,0.0,0.0,0.0,0.0,0.0
239,education,Gatewood Elementary,1,1991.0,1.0,3.0,0.0,58118.0,97.0,1407277.25,21.29,8.325126119705756,0.87,14.157168077738389,3.1041381473977774,59014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,lodging,Hotel Nexus,5,1968.0,1.0,4.0,0.0,64893.0,70.0,6197825.0,208.26,11.713400917045195,0.37,15.63970914336364,5.343577497952901,0.0,0.0,64893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,education,Van Asselt Building - Old,2,1925.0,1.0,1.0,0.0,70762.0,87.0,3606416.0,168.88,7.741953559962113,0.12,15.098225316658542,5.13509230544507,70762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,office,Washington Park Building,7,1900.0,1.0,3.0,0.0,44558.0,78.0,1677002.25,28.27,0.5022655062408781,0.87,14.332518978787965,3.3765631007037946,0.0,0.0,0.0,0.0,0.0,7672.0,34416.0,0.0,0.0,2470.0,0.0,0.0
247,mall,SCL SSC Building A,2,1924.0,1.0,2.0,0.0,179161.0,,9436408.0,96.43,3.5429955038936405,0.87,16.06008606320791,4.57913417143725,0.0,0.0,0.0,117476.0,0.0,0.0,37321.0,25543.0,0.0,0.0,0.0,0.0
248,non refrigerated warehouse,SCL SSC Building B,2,1965.0,1.0,2.0,0.0,58640.0,,3928695.25,27.39,3.5429955038936405,0.87,15.183818185804016,3.34603697048488,0.0,0.0,0.0,0.0,0.0,40831.0,11533.0,0.0,0.0,0.0,16735.0,0.0
250,lodging,Silver Cloud Hotel - Stadium,2,2005.0,1.0,9.0,14567.0,153882.0,64.0,12726789.0,388.37,1.2713977972895691,0.37,16.359219778484473,5.964530048367777,0.0,0.0,135006.0,0.0,0.0,20600.0,0.0,0.0,0.0,0.0,0.0,9216.0
257,non refrigerated warehouse,Harbor Island: Warehouse E - DNRP-SWD,1,1916.0,0.0,4.0,0.0,79600.0,34.0,2411402.25,16.81,3.808142160621504,0.87,14.695719397429222,2.87976009730157,0.0,0.0,0.0,0.0,0.0,79600.0,0.0,0.0,0.0,0.0,0.0,0.0
260,education,Lincoln Building,4,1997.0,1.0,4.0,0.0,241066.0,79.0,7791957.0,270.97,6.283734532118324,0.37,15.868602734146243,5.605691766095507,241066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,other,Building 1,5,2008.0,1.0,6.0,335109.0,84739.0,,9134963.0,162.41,11.011434149546472,0.87,16.02761980689978,5.096262380063693,0.0,65000.0,0.0,0.0,13567.0,335109.0,0.0,0.0,0.0,0.0,0.0,0.0
264,other,TriBeCa,7,2002.0,1.0,4.0,0.0,110785.0,,10557910.0,92.91,3.046193063953829,0.87,16.172385994703347,4.542336876816522,0.0,0.0,58563.0,0.0,0.0,29839.0,0.0,0.0,0.0,0.0,0.0,48520.0
273,education,Highland Park Elementary,1,1999.0,1.0,1.0,0.0,71714.0,87.0,2371358.0,36.24,8.853554561267938,0.87,14.678973766491712,3.617383452408866,71714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,non refrigerated warehouse,27020-Seattle / Stone Way North,4,1991.0,1.0,3.0,8161.0,67236.0,91.0,549181.375,9.63,5.32307585235188,0.87,13.216185860226975,2.363680192353857,0.0,0.0,0.0,0.0,0.0,75397.0,0.0,0.0,0.0,0.0,0.0,0.0
278,lodging,ID Village Square 1,2,1999.0,1.0,5.0,12611.0,90185.0,,10105379.0,193.94,1.037972849895435,0.62,16.12857851325877,5.272691818909064,3231.0,0.0,55259.0,0.0,40091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,education,West Seattle High,1,2002.0,1.0,2.0,0.0,208981.0,80.0,8164853.0,207.79,5.086082370519043,0.62,15.915349403026587,5.341328962141284,208981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,education,University HTS Grade School,4,1928.0,1.0,2.0,0.0,55653.0,98.0,1377627.0,72.88,6.983976601026797,0.12,14.135873737652302,4.302442155331039,55500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,lodging,Hotel Deca,4,1931.0,1.0,16.0,0.0,106860.0,49.0,11935719.0,469.57,6.515788465729089,0.37,16.295046142705484,6.153944725854957,0.0,0.0,106860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,office,Lake City Center,5,1972.0,1.0,5.0,0.0,50759.0,62.0,3147042.0,49.09,13.06864724767436,0.87,14.961973839759995,3.913821387369525,0.0,0.0,0.0,0.0,0.0,0.0,47079.0,0.0,0.0,3680.0,0.0,0.0
284,other,University Congregational United Church of Christ,4,1952.0,1.0,2.0,0.0,56772.0,46.0,2439484.75,84.57,6.599809710361125,0.37,14.707297816860034,4.449334754429963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56772.0,0.0,0.0,0.0,0.0
285,other,University Presbyterian Church,4,1952.0,1.0,3.0,0.0,103000.0,42.0,4854429.5,149.93,6.676636763423898,0.37,15.3954023510764,5.016816153171337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000.0,0.0,0.0,0.0,0.0
286,education,Roosevelt High,4,2006.0,1.0,3.0,0.0,269297.0,80.0,10498344.0,225.19,8.261542123282412,0.62,16.166728183656947,5.42137535403989,269297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,education,Bryant Elementary,4,2001.0,1.0,3.0,0.0,75174.0,77.0,2733846.0,71.86,8.072426043137437,0.62,14.821220332739603,4.288539791580417,75174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,education,Frantz Coe Elementary,7,2003.0,1.0,3.0,0.0,75214.0,88.0,2334260.0,43.98,4.87886028116729,0.62,14.66320591076947,3.8062179465311696,75214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,education,Madison Middle,1,2005.0,1.0,3.0,0.0,134918.0,91.0,3822102.5,69.42,5.680879918894332,0.87,15.156311483478492,4.254477313726906,134918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,education,Thurgood Marshall Elementary,3,1991.0,1.0,2.0,0.0,64414.0,67.0,2295176.5,16.0,2.66928022853272,0.87,14.646320740533971,2.833213344056216,65310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,education,John Marshall Building,6,1927.0,1.0,3.0,0.0,92437.0,78.0,4626443.0,201.05,8.183671141443414,0.12,15.347299096415538,5.308515191524482,92437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,other,ACT Theatre,7,1914.0,1.0,7.0,0.0,128766.0,,6057410.0,57.21,0.8219091175360314,0.87,15.61679303903496,4.064057161283644,0.0,109754.0,0.0,0.0,0.0,0.0,6136.0,12876.0,0.0,0.0,0.0,0.0
294,lodging,Women's Residence at Seneca,7,1913.0,1.0,9.0,0.0,107572.0,76.0,5572503.0,254.87,0.4976240374674867,0.87,15.53335506205258,5.544669502999128,0.0,0.0,63934.0,0.0,0.0,0.0,27143.0,0.0,0.0,0.0,0.0,10568.0
300,education,Cleveland STEM High,2,2007.0,1.0,3.0,0.0,204961.0,94.0,8190809.0,226.06,5.846453403095688,0.62,15.91852335203776,5.425214299736387,204961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,other,Seattle ReadCntr (50/50),7,1973.0,1.0,1.0,0.0,76086.0,,3267564.0,101.41,5.387296543617112,0.37,14.999555617167122,4.628984364087346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77810.0,0.0,0.0,0.0,0.0
317,other,Seattle Aquarium,7,1980.0,1.0,2.0,0.0,69400.0,,14833476.0,301.76,0.9929621294956648,0.62,16.512397143814713,5.712940412440966,0.0,69400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,other,Pier 54,7,1900.0,1.0,1.0,0.0,62900.0,,10394330.0,377.27,0.7263634851316436,0.37,16.156771119338835,5.935608226353245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29793.0,0.0,32494.0,0.0,3384.300049
319,office,Daily Journal Building,7,1914.0,1.0,4.0,0.0,56500.0,98.0,1380293.625,44.22,0.442971862924392,0.87,14.13780753072309,3.811539466849824,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,7000.0
320,non refrigerated warehouse,(ID320) BMW SEATTLE - SERVICE CENTER,2,2008.0,1.0,4.0,0.0,203504.0,72.0,3785282.5,26.39,1.0750638595728907,0.87,15.146631342973455,3.3101779832749867,0.0,0.0,0.0,0.0,0.0,159372.0,0.0,0.0,0.0,0.0,44132.0,0.0
322,office,Cox Media Group Seattle KIRO TV (322),7,1968.0,0.0,3.0,26731.0,74003.0,20.0,9788717.0,68.24,2.211010322878146,0.87,16.096741055983074,4.237578730308009,0.0,0.0,0.0,0.0,0.0,0.0,100734.0,0.0,0.0,0.0,0.0,0.0
323,office,200 Cedar Street Building,7,1981.0,1.0,4.0,18504.0,59158.0,57.0,5007401.0,68.19,2.109961687869162,0.87,15.42642777568657,4.23685634351072,0.0,0.0,0.0,0.0,0.0,17570.0,62108.0,0.0,0.0,0.0,0.0,0.0
330,office,Lloyd building,7,1926.0,1.0,10.0,7757.0,55652.0,90.0,3444270.0,170.51,1.19441602349331,0.87,15.052222829006643,5.144641573943989,0.0,0.0,0.0,0.0,0.0,0.0,45260.0,0.0,0.0,0.0,0.0,6187.0
331,office,The Tower Building,7,1930.0,1.0,17.0,30000.0,174790.0,91.0,7739699.0,100.26,1.1845624222856652,0.87,15.86187348512481,4.617691466541763,0.0,17070.0,0.0,0.0,0.0,0.0,142034.0,0.0,0.0,0.0,0.0,14666.0
332,office,Times Square Building,7,1916.0,1.0,5.0,0.0,73399.0,61.0,3757006.0,26.19,1.1482061651014177,0.87,15.139133187743084,3.3028492586443794,0.0,0.0,0.0,0.0,0.0,0.0,51557.0,0.0,0.0,0.0,0.0,9976.0
333,office,Plaza 600,7,1969.0,1.0,20.0,32334.0,233517.0,90.0,14633233.0,563.25,1.2489599593476397,0.87,16.498805801199353,6.335497415697645,0.0,0.0,0.0,0.0,0.0,29214.0,226454.0,0.0,0.0,0.0,0.0,0.0
335,office,Denny Building,7,1968.0,1.0,12.0,0.0,206000.0,91.0,8580279.0,222.19,1.6322349277208064,0.87,15.9649771049643,5.408023426636094,0.0,0.0,0.0,0.0,0.0,51250.0,161000.0,0.0,0.0,0.0,0.0,0.0
339,office,Broderick Building,7,1900.0,1.0,7.0,0.0,89550.0,85.0,3903259.75,51.67,0.2875291242257993,0.87,15.177322851515134,3.964046033495298,0.0,7030.0,0.0,0.0,0.0,0.0,64712.0,0.0,0.0,0.0,0.0,10058.0
340,office,The Pioneer Building,7,1900.0,1.0,6.0,0.0,89355.0,66.0,4178233.5,31.97,0.323878107461074,0.87,15.24539934685722,3.49559805708364,0.0,0.0,0.0,0.0,0.0,0.0,82355.0,0.0,0.0,0.0,0.0,7000.0
342,office,Seattle Exchange Building,7,1929.0,1.0,22.0,0.0,384302.0,98.0,10062436.0,70.15,0.380765523206001,0.87,16.12431993981979,4.264790324535862,0.0,0.0,0.0,0.0,0.0,0.0,348969.0,0.0,0.0,0.0,0.0,4728.899902
347,office,1015 Second Avenue,7,1950.0,1.0,6.0,1392.0,89699.0,,1835804.875,46.56,0.4819366748952052,0.87,14.422994112001684,3.861992071822581,0.0,0.0,0.0,0.0,0.0,1392.0,89699.0,0.0,0.0,0.0,0.0,0.0
348,office,1101 Second Avenue (HOB),7,1968.0,1.0,8.0,62993.0,94948.0,81.0,3743228.5,26.1,0.5511932819282913,0.87,15.13545929946056,3.299533727885655,0.0,0.0,0.0,0.0,0.0,15401.0,84838.0,0.0,0.0,0.0,0.0,0.0
352,office,Abraham Lincoln Building (Wallysons Inc),7,1972.0,1.0,14.0,23775.0,162993.0,95.0,9641043.0,218.53,0.47393295225585,0.87,16.08153995947803,5.391488897435831,0.0,0.0,0.0,0.0,0.0,33671.0,182540.0,0.0,240.0,0.0,0.0,0.0
356,office,The Central Building,7,1907.0,1.0,8.0,0.0,201480.0,91.0,8921778.0,175.95,0.2255122189604679,0.87,16.00400592413267,5.175867206791472,0.0,0.0,0.0,0.0,0.0,10624.0,161762.0,0.0,0.0,0.0,0.0,29094.0
359,office,City Hall,7,2003.0,1.0,8.0,30660.0,168870.0,69.0,13214416.0,298.61,0.0157299570860709,0.62,16.39681898851312,5.702481628923153,0.0,0.0,0.0,0.0,0.0,18590.0,160418.0,17480.0,0.0,0.0,0.0,0.0
360,office,Chinook Building,7,2006.0,1.0,13.0,52703.0,319539.0,98.0,13843866.0,216.24,0.1805501811280415,0.87,16.44335287664124,5.381002733166644,0.0,0.0,0.0,0.0,0.0,52703.0,319539.0,0.0,0.0,0.0,0.0,0.0
361,office,Yesler Building,7,1909.0,1.0,7.0,8296.0,106099.0,99.0,2746560.75,70.17,0.2498912760023384,0.62,14.825860414672457,4.26507138131118,0.0,0.0,0.0,0.0,0.0,0.0,96582.0,0.0,0.0,0.0,0.0,0.0
363,store,University Book Store,4,1978.0,1.0,2.0,0.0,89200.0,83.0,6461937.0,89.47,6.402355591048903,0.87,15.681439830767784,4.50501830403765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89200.0
366,office,University District Office Buiding,4,1961.0,0.0,5.0,0.0,99005.0,70.0,4728488.5,119.03,6.438663502891216,0.62,15.369116364857888,4.787741711537254,0.0,0.0,0.0,0.0,0.0,0.0,79555.0,0.0,0.0,0.0,0.0,0.0
367,office,4311 Roosevelt,4,2002.0,1.0,6.0,44248.0,90803.0,88.0,4426136.0,30.86,6.392873267118174,0.87,15.30303775257093,3.4613513044819024,0.0,0.0,0.0,0.0,0.0,42500.0,95943.0,0.0,0.0,0.0,0.0,0.0
368,office,4300 Roosevelt,4,2002.0,1.0,5.0,82720.0,137929.0,93.0,7046345.5,49.12,6.314460857484661,0.87,15.7680198135121,3.9144201300278674,0.0,0.0,0.0,0.0,0.0,90000.0,145754.0,0.0,0.0,0.0,0.0,0.0
369,non refrigerated warehouse,Seattle Vault Self Storage,7,1964.0,1.0,5.0,0.0,93660.0,,873221.875,6.09,1.3560413574560204,0.87,13.679946100062391,1.958685340544036,0.0,0.0,0.0,0.0,0.0,93660.0,0.0,0.0,0.0,0.0,0.0,0.0
371,other,METROPOLITAN PARK NORTH (ID371),7,2000.0,1.0,11.0,195621.0,185760.0,94.0,9765777.0,72.42,1.543168205230945,0.87,16.094394791418274,4.2961963780686885,0.0,37782.0,0.0,0.0,0.0,182820.0,164192.0,0.0,0.0,0.0,0.0,0.0
374,other,ECONET (ID#374),7,1980.0,1.0,4.0,38700.0,70647.0,,8218155.5,91.13,2.404026461066296,0.87,15.921856471807075,4.52320062312084,0.0,0.0,0.0,0.0,42389.0,38700.0,28258.0,0.0,0.0,0.0,0.0,0.0
376,office,5th and Bell,7,2002.0,1.0,6.0,83591.0,203880.0,74.0,14913424.0,103.97,1.7011549150192635,0.87,16.517772371964202,4.653674595047707,0.0,0.0,0.0,0.0,0.0,72178.0,191814.0,0.0,0.0,5322.0,0.0,0.0
377,office,Fifth and Wall LLC,7,1947.0,1.0,3.0,48512.0,144118.0,94.0,5357833.0,46.03,1.8516217069102932,0.87,15.494070346897155,3.8507856959569566,0.0,0.0,0.0,0.0,0.0,48199.0,146157.0,0.0,0.0,0.0,0.0,0.0
381,store,70500872 -- Holman Road,6,1956.0,1.0,1.0,0.0,60880.0,54.0,14293972.0,384.27,11.195611483000524,0.62,16.47534853785584,5.953944387194059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61666.0
382,office,Collins Building,7,1900.0,1.0,5.0,0.0,50176.0,77.0,2933288.75,24.91,0.2352739756263437,0.87,14.8916351327154,3.2546289945740186,0.0,0.0,0.0,0.0,0.0,0.0,50328.0,8329.0,0.0,4253.0,0.0,0.0
384,non refrigerated warehouse,Dawn Food Products,2,1977.0,1.0,1.0,0.0,128800.0,97.0,1809101.5,78.92,7.024236843909609,0.12,14.408341423911,4.381026134340298,0.0,0.0,0.0,0.0,0.0,119200.0,0.0,9600.0,0.0,0.0,0.0,0.0
385,office,Skinner Building,7,1927.0,1.0,8.0,0.0,321945.0,76.0,13656587.0,355.05,0.6794798409280023,0.87,16.42973260052593,5.875071170428134,0.0,39355.0,0.0,0.0,0.0,0.0,166919.0,0.0,0.0,0.0,0.0,19787.0
390,store,RAINIER ELECTRONICS LLC,2,1980.0,1.0,2.0,0.0,291940.0,80.0,11688601.0,162.45,3.650880126280622,0.87,16.274124736904227,5.09650713317022,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,191940.0
391,other,Thaw Building,2,1970.0,0.0,1.0,0.0,88400.0,42.0,4383100.5,116.03,8.766657598236474,0.62,15.293267136787389,4.762430312186675,0.0,0.0,0.0,27715.0,0.0,33450.0,29620.0,0.0,0.0,0.0,0.0,0.0
392,non refrigerated warehouse,Linden Bldg,5,1960.0,1.0,1.0,0.0,52311.0,96.0,930611.875,48.65,13.988790391591628,0.12,13.743598653457092,3.9049983904911816,0.0,0.0,0.0,0.0,0.0,51116.0,0.0,0.0,0.0,0.0,0.0,0.0
393,other,500 Yale,7,2009.0,1.0,5.0,69710.0,71421.0,,3085814.0,21.51,2.15737261236296,0.87,14.942326361955333,3.113959654918641,0.0,0.0,0.0,0.0,0.0,74831.0,71643.0,0.0,0.0,0.0,0.0,0.0
394,office,501 Eastlake Ave. (ID394) Republican Building,7,2001.0,1.0,5.0,70067.0,106465.0,60.0,5803409.0,40.46,2.168420674518467,0.87,15.573956233787392,3.724729107007634,0.0,0.0,0.0,0.0,0.0,70067.0,103494.0,0.0,0.0,0.0,0.0,0.0
395,non refrigerated warehouse,Ferguson Terminal,6,1973.0,1.0,1.0,0.0,52500.0,2.0,3989399.0,70.47,6.700552288118259,0.87,15.199151401618602,4.269277781231888,0.0,0.0,0.0,0.0,0.0,49395.0,5853.0,0.0,0.0,0.0,0.0,0.0
396,non refrigerated warehouse,SBC396,6,1959.0,1.0,2.0,0.0,57300.0,55.0,4560492.0,156.67,8.030381343781347,0.37,15.332941289681756,5.06050424124939,0.0,0.0,0.0,0.0,0.0,29001.0,28299.0,0.0,0.0,0.0,0.0,0.0
403,office,Logan Building,7,1958.0,1.0,10.0,0.0,135918.0,91.0,6423556.5,193.72,0.7715238406123731,0.87,15.675482649919925,5.2715626292392175,0.0,0.0,0.0,0.0,0.0,0.0,144570.0,0.0,0.0,0.0,0.0,0.0
404,store,O'Shea Building,7,1914.0,1.0,4.0,0.0,79957.0,25.0,5252131.0,36.61,0.9769163030244616,0.87,15.474144647371547,3.627269972482245,0.0,0.0,0.0,0.0,0.0,0.0,29723.0,0.0,0.0,0.0,0.0,35694.0
405,office,The Decatur,7,1921.0,1.0,4.0,0.0,127268.0,71.0,7711757.5,148.11,0.9595404230221312,0.87,15.858256799948174,5.004684288602816,0.0,0.0,0.0,0.0,0.0,5000.0,62512.0,0.0,0.0,0.0,0.0,53971.0
408,office,Fourth and Pike Building,7,1926.0,0.0,10.0,0.0,132326.0,72.0,6029020.0,65.2,0.8333090542078637,0.87,15.61209520063018,4.192680462942962,0.0,0.0,0.0,0.0,0.0,0.0,92006.0,12610.0,0.0,0.0,0.0,9835.0
409,office,Washington Federal,7,1984.0,1.0,6.0,13200.0,96630.0,45.0,7335905.5,51.14,0.8434820810873381,0.87,15.808291547471894,3.953932408505356,0.0,0.0,0.0,0.0,0.0,13200.0,83485.0,0.0,0.0,0.0,0.0,5000.0
411,office,Joshua Green Building,7,1910.0,1.0,10.0,0.0,130513.0,49.0,11651200.0,318.08,0.8544641417500034,0.62,16.270919822791317,5.765441855042929,0.0,0.0,0.0,0.0,0.0,0.0,87391.0,0.0,0.0,10858.0,0.0,32264.0
412,office,MiKen Building,7,1920.0,1.0,8.0,0.0,60660.0,,2586116.0,18.03,0.8026972910184593,0.87,14.765668080909968,2.946016681308058,0.0,0.0,0.0,0.0,0.0,0.0,41958.0,0.0,0.0,0.0,0.0,4800.0
413,office,(ID413) JOSEPH VANCE BLDG,7,1929.0,1.0,14.0,0.0,137350.0,89.0,6366084.5,202.99,0.772013639263781,0.87,15.666495317459717,5.318070973034873,0.0,0.0,0.0,0.0,0.0,0.0,124508.0,0.0,0.0,0.0,0.0,0.0
414,office,Onni 1411 Fourth Development LP,7,1929.0,1.0,15.0,0.0,151039.0,84.0,5446624.0,238.09,0.7662737474363572,0.87,15.51050670875996,5.476840050084842,0.0,0.0,0.0,0.0,0.0,0.0,125473.0,0.0,0.0,0.0,0.0,0.0
416,office,Chromer Building,7,1906.0,1.0,4.0,0.0,63540.0,72.0,3518459.5,74.83,0.965724570468106,0.62,15.07353409395085,4.328493992712844,0.0,0.0,0.0,0.0,0.0,0.0,56747.0,0.0,0.0,0.0,0.0,0.0
417,office,Melbourne Tower,7,1927.0,1.0,10.0,0.0,130893.0,80.0,6962073.0,48.54,0.9176061420492418,0.87,15.755987976426592,3.9027804240612136,0.0,0.0,0.0,0.0,6644.0,0.0,87925.0,0.0,0.0,0.0,0.0,27177.0
418,other,Harold Poll Building,7,1910.0,1.0,5.0,0.0,79920.0,,3009463.75,20.98,0.8376274918308443,0.87,14.917272796992243,3.090132948975475,0.0,0.0,0.0,0.0,0.0,0.0,39960.0,13320.0,0.0,0.0,0.0,26640.0
419,other,Main Market,7,1908.0,1.0,4.0,0.0,137400.0,,14940504.0,316.2,1.011461204627599,0.62,16.51958653897184,5.7595324897606925,0.0,0.0,14380.0,0.0,0.0,0.0,0.0,0.0,0.0,19182.0,0.0,44078.0
420,other,Meridian (West),7,1996.0,1.0,6.0,86429.0,61423.0,,9671619.0,185.03,0.9332958572022108,0.62,16.084706381836625,5.225907951029896,0.0,0.0,0.0,0.0,0.0,64821.0,0.0,0.0,0.0,13039.0,0.0,40629.0
421,other,Meridian (East),7,1996.0,0.0,4.0,166960.0,100375.0,,7273155.5,147.75,0.948515012956762,0.62,15.799700936848248,5.002267044425739,0.0,69947.0,0.0,0.0,0.0,166960.0,0.0,0.0,0.0,27400.0,0.0,0.0
425,office,First and Stewart,7,1986.0,1.0,12.0,15140.0,100717.0,89.0,4757299.5,33.17,1.0930737825438337,0.87,15.37519094348444,3.5313480661272005,0.0,0.0,0.0,0.0,0.0,11844.0,104788.0,0.0,0.0,528.0,0.0,0.0
426,office,World Trade Center West,7,1999.0,1.0,4.0,17500.0,70000.0,72.0,4549892.0,31.72,1.5496124498479036,0.87,15.3306142741671,3.487986511734546,0.0,0.0,0.0,0.0,0.0,0.0,70090.0,1672.0,0.0,0.0,0.0,0.0
427,office,World Trade Center East-Seattle,7,1998.0,1.0,11.0,184776.0,189629.0,72.0,13329024.0,92.92,1.600798246295909,0.87,16.40545454619397,4.5424433560797866,0.0,0.0,0.0,0.0,41829.0,0.0,150969.0,0.0,0.0,0.0,0.0,0.0
428,other,Lenora,7,1985.0,1.0,12.0,38000.0,155500.0,,14436982.0,100.65,1.4052515447306115,0.87,16.4853037360813,4.621535540074356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146689.0,0.0,0.0,0.0,0.0
429,office,Terminal Sales Building,7,1923.0,1.0,11.0,0.0,102846.0,96.0,5327249.5,281.55,1.2231304279395312,0.87,15.488345809385216,5.6438555260758525,0.0,0.0,0.0,0.0,0.0,0.0,93879.0,0.0,0.0,0.0,0.0,7500.0
