OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions
864,non refrigerated warehouse,08458-Lake City,5,1987.0,1.0,4.0,0.0,80360.0,non refrigerated warehouse,80360.0,aucun,0.0,aucun,0.0,96.0,686019.1875,16.27,11.77108350395321,0.62,13.438662334117597,2.848970892158587
866,education,Lafayette Elementary,1,1950.0,1.0,1.0,0.0,61183.0,education,62975.0,aucun,0.0,aucun,0.0,92.0,2424724.25,95.54,5.07961592370707,0.37,14.701228776965836,4.569957430232347
867,store,70500847 -- Harvard Market,3,1996.0,1.0,3.0,0.0,119190.0,store,46280.0,aucun,0.0,aucun,0.0,71.0,10077532.0,267.0,1.2265191550952774,0.62,16.12581904858978,5.5909869805108565
868,other,(ID868) BMW SEATTLE - SHOWROOM & OFFICE,2,2008.0,1.0,2.0,0.0,51856.0,store,48103.0,office,3753.0,aucun,0.0,,1938613.125,13.51,1.1713714720106903,0.87,14.477483907200007,2.6748380668960965
1280,other,Filson World Headquarters LP,2,1921.0,1.0,3.0,12586.0,53552.0,office,26044.0,refrigerated warehouse,13884.0,non refrigerated warehouse,13858.0,3.0,7070998.5,49.29,1.8856326837209696,0.87,15.77151239987502,3.9178062501838733
19445,lodging,Pacific Pointe,4,2000.0,1.0,3.0,36093.0,56986.0,lodging,91064.0,aucun,0.0,aucun,0.0,32.0,1997181.5,25.6,4.982902058300202,0.87,14.507247995303029,3.2809112157876537
19461,other,University Unitarian Church,4,1957.0,1.0,2.0,0.0,22220.0,other,22220.0,aucun,0.0,aucun,0.0,90.0,778355.8125,31.74,8.708633235602191,0.37,13.564940325914932,3.4885975719429885
19462,education,Wedgwood Elementary,5,1955.0,1.0,1.0,0.0,46732.0,education,50956.0,aucun,0.0,aucun,0.0,87.0,2331952.75,89.08,9.95080921997154,0.37,14.66221699349427,4.50069816439138
19472,other,Puget Sound Energy Georgetown Operations Center,2,1962.0,1.0,1.0,0.0,44700.0,office,23751.0,other,14024.0,non refrigerated warehouse,10095.0,,2042771.0,30.52,6.80146772398269,0.87,14.529818266984579,3.4506222649896783
19477,non refrigerated warehouse,SeaTac Marine Services,2,1976.0,1.0,1.0,0.0,44100.0,non refrigerated warehouse,40000.0,aucun,0.0,aucun,0.0,1.0,1618916.375,11.29,6.945395466630253,0.87,14.297268196768211,2.5087859235779435
19481,mall,Shultz Distribution,2,1965.0,1.0,1.0,0.0,27800.0,mall,27800.0,aucun,0.0,aucun,0.0,13.0,1224186.25,24.39,6.977073508587803,0.62,14.017787712379995,3.234355395716587
19489,non refrigerated warehouse,Seadrunar Recycling,2,2001.0,1.0,1.0,0.0,46340.0,non refrigerated warehouse,46340.0,aucun,0.0,aucun,0.0,3.0,2564004.0,17.87,5.521793534695525,0.87,14.757081047098799,2.9375733593804587
19491,other,Pacific Multiforms Inc- Campus,2,1994.0,3.0,1.0,0.0,22800.0,refrigerated warehouse,22800.0,aucun,0.0,aucun,0.0,,2222097.5,101.5,7.189661614506539,0.12,14.613962577632135,4.629862798578463
19501,office,RLIBuilding,3,1910.0,1.0,3.0,0.0,38460.0,office,38460.0,aucun,0.0,aucun,0.0,69.0,1950713.25,36.02,1.183035342555184,0.87,14.483706145526318,3.6114583071453517
19520,other,Woodland Park Methodist Church,6,1922.0,1.0,2.0,0.0,21022.0,other,21022.0,aucun,0.0,aucun,0.0,54.0,945245.625,43.84,9.299377258247999,0.12,13.759201151262806,3.8031005982039594
19537,education,Alki Elementary,1,1954.0,1.0,2.0,0.0,51489.0,education,51489.0,aucun,0.0,aucun,0.0,93.0,1984067.625,70.76,6.517748249314172,0.37,14.500660155442471,4.27332721775054
19559,mall,Noble Building,2,1967.0,1.0,1.0,0.0,48001.0,mall,48001.0,aucun,0.0,aucun,0.0,49.0,2143650.75,86.46,10.926783117765492,0.37,14.57802135794233,4.471181545984774
19565,non refrigerated warehouse,(ID19565) Nelson Trucking,2,1979.0,1.0,1.0,0.0,26380.0,non refrigerated warehouse,23620.0,office,2760.0,aucun,0.0,,509124.0,3.58,10.68274292813172,0.87,13.140448844950713,1.5216989981260935
19570,non refrigerated warehouse,pape' Material Handling Seattle,2,1969.0,1.0,1.0,0.0,37351.0,non refrigerated warehouse,29551.0,office,9569.0,aucun,0.0,10.0,2559461.75,77.04,11.018282487532359,0.37,14.755307931150115,4.357221515754911
19572,non refrigerated warehouse,WALL & CEILING SUPPLY CO INC,2,1981.0,1.0,1.0,0.0,30375.0,non refrigerated warehouse,30375.0,aucun,0.0,aucun,0.0,73.0,345866.6875,2.41,10.926783117765492,0.87,12.75381157483465,1.2267122912954254
19576,non refrigerated warehouse,Engineered Products,2,1979.0,1.0,1.0,0.0,30004.0,non refrigerated warehouse,24280.0,office,4950.0,aucun,0.0,,369291.5,2.57,10.914900476403309,0.87,12.81934429194231,1.2725655957915476
19584,other,Sand Point Country Club,4,1928.0,1.0,3.0,0.0,39971.0,other,36185.0,store,3142.0,office,644.0,,10960107.0,416.07,10.088527164020753,0.37,16.20977269345019,6.033254073418364
19596,other,BALLARD CHURCH (ID19596),6,1914.0,1.0,2.0,0.0,33589.0,other,33589.0,aucun,0.0,aucun,0.0,90.0,509836.1875,21.93,9.296627169920546,0.12,13.141846713536431,3.132446096869813
19613,office,SBC19613,6,1979.0,1.0,3.0,0.0,43500.0,office,43495.0,aucun,0.0,aucun,0.0,46.0,3220635.25,22.65,8.030381343781347,0.87,14.985089491169335,3.1633631149379418
19621,office,(ID19621) BALLARD ELKS,6,1978.0,1.0,2.0,0.0,28492.0,office,28492.0,aucun,0.0,aucun,0.0,12.0,1896298.875,37.78,9.883165160604243,0.62,14.455415111210657,3.6579046498145056
19623,office,Shilshole Landing,6,1963.0,1.0,3.0,0.0,22325.0,office,18000.0,medical,1800.0,other,1000.0,,1401315.875,9.77,9.759524777536368,0.87,14.15292297747501,2.3767644911682972
19624,restauration,Anthony's Homeport,6,1977.0,1.0,3.0,0.0,22719.0,restauration,22719.0,non refrigerated warehouse,0.0,aucun,0.0,,1358519.0,9.47,9.735460797296657,0.87,14.121906429860156,2.3485140248824456
19654,medical,1100 Olive Lab,7,1946.0,1.0,2.0,22000.0,22588.0,medical,69000.0,aucun,0.0,aucun,0.0,,7251589.0,50.55,1.3518252474876373,0.87,15.796731313130687,3.942552210462969
19694,education,Mann Building (Nova High),3,1925.0,1.0,2.0,0.0,37327.0,education,48887.0,aucun,0.0,aucun,0.0,92.0,1967476.375,71.06,2.2310538636714914,0.37,14.492262759842902,4.277499105319947
19696,store,Lane St. Goodwill,3,1917.0,1.0,2.0,0.0,147545.0,store,147545.0,aucun,0.0,aucun,0.0,69.0,6787070.0,169.75,1.3294617848963262,0.62,15.730530036806956,5.140200498450899
19697,other,North Substation,4,1923.0,1.0,2.0,0.0,21462.0,other,25778.0,office,200.0,aucun,0.0,,1114384.625,7.77,8.88112107817015,0.87,13.923813802046517,2.1713368063840917
19728,education,Daniel Bagley Elementary,6,1930.0,1.0,2.0,0.0,47602.0,education,46066.0,aucun,0.0,aucun,0.0,78.0,2249592.5,83.59,9.223826277177725,0.37,14.626260091191748,4.437816056315923
19730,other,Brick Building,6,1917.0,1.0,2.0,0.0,28072.0,leisure,23835.0,aucun,0.0,aucun,0.0,,1362523.0,63.48,8.347876571180944,0.12,14.124849420043299,4.166355098198372
19742,restauration,El Gaucho Restaurant,7,1955.0,1.0,2.0,0.0,31020.0,restauration,31020.0,aucun,0.0,aucun,0.0,,4970047.0,207.6,1.8867353599562668,0.12,15.41894005597386,5.340418542566672
19743,office,THE MILLIONAIR CLUB,7,1917.0,1.0,2.0,0.0,21600.0,office,14400.0,lodging,7200.0,aucun,0.0,,1636649.125,29.62,1.894906917918627,0.87,14.308162104126875,3.4216533902295376
19747,office,First and Cedar Building,7,1974.0,1.0,5.0,13320.0,48505.0,office,37993.0,office,3547.0,aucun,0.0,59.0,4322873.0,141.2,2.0822071419438704,0.37,15.279431016798911,4.95723451736914
19750,office,Seattle Labor Temple Association,7,1942.0,1.0,3.0,0.0,64630.0,office,64630.0,aucun,0.0,aucun,0.0,96.0,1408291.375,9.82,2.185171958201727,0.87,14.15788844684215,2.3813962734183356
19752,other,Belltown,7,1948.0,1.0,2.0,0.0,20920.0,other,20920.0,aucun,0.0,aucun,0.0,15.0,1042108.5,42.19,2.1045070445309513,0.37,13.856757582146624,3.7656089869726097
19766,other,(ID19766) ALKI CONGREGATIONAL CHURCH,1,1926.0,1.0,2.0,0.0,22128.0,other,22128.0,aucun,0.0,aucun,0.0,94.0,608359.6875,25.24,6.990300263609484,0.37,13.318523221073114,3.267284964075888
19774,store,Office Depot,5,1968.0,1.0,1.0,0.0,48139.0,store,40000.0,aucun,0.0,aucun,0.0,98.0,859236.625,24.02,13.787372503825809,0.62,13.66380079251352,3.219675505038765
19787,other,First Lutheran Church of West Seattle,1,1949.0,1.0,2.0,0.0,21364.0,other,15364.0,education,6000.0,aucun,0.0,86.0,965651.125,43.8,5.990688590086998,0.12,13.7805589292886,3.8022081394209395
19833,education,Centennial Building,7,1992.0,1.0,2.0,0.0,28923.0,education,28800.0,aucun,0.0,aucun,0.0,,439311.9063,15.27,1.5560335083671473,0.37,12.99296720877201,2.7893229212309465
19836,education,Notion,7,1928.0,1.0,3.0,0.0,21600.0,education,21600.0,aucun,0.0,aucun,0.0,,323739.4063,6.33,1.62333919298959,0.62,12.687697258506624,1.9919755158985601
19845,store,000956-Seattle,4,1996.0,1.0,1.0,0.0,25735.0,store,25691.0,aucun,0.0,aucun,0.0,82.0,1169394.875,18.1,7.135248802754547,0.87,13.971997827267511,2.9496883350525844
19847,store,EAST BLDG N,4,1956.0,1.0,2.0,0.0,25862.0,store,25562.0,other,300.0,aucun,0.0,20.0,4801472.0,154.17,6.918822637822278,0.37,15.384433303801618,5.044521290095393
19848,store,EAST BLDG S,4,2003.0,1.0,2.0,0.0,49965.0,store,47465.0,other,2500.0,aucun,0.0,82.0,3377209.75,29.54,6.918822637822278,0.87,15.032560704882684,3.4190372997904865
19853,office,Hartford Building,7,1929.0,1.0,2.0,0.0,20028.0,office,20028.0,aucun,0.0,aucun,0.0,95.0,511797.4063,14.22,0.22721327496638366,0.87,13.145686088791292,2.7226103524335397
19855,office,Lowman & Hanford Building,7,1900.0,1.0,7.0,0.0,23622.0,office,26195.0,restauration,2285.0,aucun,0.0,100.0,552007.5,9.95,0.32387612207451283,0.87,13.2213187236914,2.3933394562625097
19856,office,Howard Building,7,1902.0,1.0,3.0,0.0,23563.0,office,20183.0,restauration,3380.0,aucun,0.0,67.0,883197.6875,6.16,0.32465977680840874,0.87,13.691305468430494,1.9685099809725544
19857,other,Good Arts Building,7,1903.0,1.0,3.0,0.0,28600.0,office,12000.0,store,11000.0,restauration,3000.0,,1062722.625,24.25,0.3314572511274111,0.62,13.876345628223117,3.228826155721369
19858,other,Marion 823,7,1978.0,1.0,2.0,12379.0,26160.0,store,15549.0,non refrigerated warehouse,12379.0,office,10611.0,55.0,2186018.5,15.24,0.3001588439744036,0.87,14.597592868081396,2.787477334733532
19860,office,Marion 814,7,1906.0,1.0,5.0,0.0,26840.0,office,29040.0,aucun,0.0,aucun,0.0,24.0,1989287.0,13.87,0.3001588439744036,0.87,14.503287343734216,2.6993457604720636
19861,store,Marion 804,7,1906.0,1.0,2.0,0.0,46800.0,store,36019.0,office,10781.0,aucun,0.0,86.0,1245187.5,8.68,0.3001588439744036,0.87,14.03479748204276,2.2700619012884857
19862,office,Marion 801,7,1979.0,1.0,3.0,26640.0,37350.0,office,39000.0,non refrigerated warehouse,26640.0,aucun,0.0,51.0,2067352.5,14.63,0.26410717937958683,0.87,14.541779844844612,2.749192144433385
19864,office,S2315 - Belltown Worklofts,7,1908.0,1.0,3.0,0.0,28800.0,office,21600.0,other,7200.0,non refrigerated warehouse,6200.0,50.0,1345025.75,28.81,1.6976186276194534,0.62,14.111924459296139,3.39484390768998
19871,office,2717 3rd Avenue Building,7,1954.0,1.0,3.0,4968.0,28584.0,office,26556.0,non refrigerated warehouse,4968.0,aucun,0.0,75.0,1696978.75,60.43,2.105563242479233,0.37,14.34436061132254,4.117898315175836
19873,store,Store #5218_2603 Third Avenue,7,1931.0,1.0,2.0,0.0,26270.0,store,26270.0,aucun,0.0,aucun,0.0,32.0,1560461.75,33.78,1.9858654410336807,0.62,14.260492969853756,3.549042508926137
19874,office,Trianon Building,7,1926.0,1.0,3.0,7820.0,49800.0,office,49800.0,non refrigerated warehouse,7820.0,aucun,0.0,50.0,2385395.0,16.63,1.8891567681616386,0.87,14.684875706257689,2.869601996409779
19876,other,U.S. BANK,7,1954.0,1.0,2.0,6080.0,22616.0,other,12960.0,office,7760.0,non refrigerated warehouse,6080.0,,418348.5,2.92,1.7928201169274,0.87,12.944072486551523,1.366091653802371
19878,lodging,BELLTOWN INN (ID#19878),7,1990.0,1.0,5.0,0.0,57800.0,lodging,57800.0,aucun,0.0,aucun,0.0,87.0,2443065.25,66.29,1.669667892367144,0.62,14.708764468169358,4.209011637200227
19894,other,WA3-124 (Fifth and Olive Retail),7,1955.0,1.0,2.0,0.0,31890.0,office,31160.0,aucun,0.0,aucun,0.0,2.0,1858224.625,12.95,1.1672897330272811,0.87,14.435132625321366,2.6354795082673745
19895,office,CENTENNIAL BUILDING,7,1925.0,1.0,2.0,13660.0,30438.0,office,25920.0,non refrigerated warehouse,13155.0,aucun,0.0,53.0,1441900.5,41.69,1.1763574753243313,0.87,14.181473286588254,3.7539647007698704
19896,restauration,G4 Capital Sea Holdings LLC,7,1923.0,1.0,3.0,0.0,22381.0,restauration,22381.0,aucun,0.0,aucun,0.0,,3532966.5,126.78,1.2581847088585658,0.37,15.077648727317936,4.850310035174197
19902,store,Semkkann LLC,7,1925.0,1.0,1.0,1263.0,23562.0,store,13940.0,non refrigerated warehouse,10439.0,aucun,0.0,,439521.0938,11.14,2.4679203239271694,0.62,12.993443265151026,2.4965057856313524
19910,medical,King Co Public Health,7,1952.0,1.0,4.0,0.0,26670.0,medical,26670.0,aucun,0.0,aucun,0.0,51.0,1553208.375,10.83,1.5100551306731593,0.87,14.255833912747264,2.4706386779902956
19917,other,Fire Station 02,7,1922.0,1.0,2.0,0.0,37740.0,other,38939.0,aucun,0.0,aucun,0.0,,3095882.0,86.02,1.7460405179059864,0.62,14.945583722279993,4.466137977292534
19926,office,7th & Bell Building,7,1965.0,1.0,1.0,0.0,23752.0,office,14317.0,store,9435.0,non refrigerated warehouse,0.0,,1067153.75,30.33,1.7645548939237972,0.62,13.8805065525699,3.4445761049641
19927,lodging,The Loyal Inn,7,1967.0,1.0,4.0,0.0,44416.0,lodging,52668.0,aucun,0.0,aucun,0.0,61.0,2669564.25,72.78,1.8147136559843053,0.62,14.797426189403204,4.3010876921685295
19928,other,Olympic Sculpture Park,7,2006.0,1.0,2.0,22867.0,10925.0,leisure,8969.0,non refrigerated warehouse,8540.0,leisure,1600.0,,2547848.0,30.6,2.271232012711235,0.87,14.750760031751714,3.4531571205928664
19967,education,Queen Anne Gym,7,2001.0,1.0,1.0,0.0,35805.0,education,35805.0,aucun,0.0,aucun,0.0,100.0,431471.6875,11.54,3.5954490211203076,0.62,12.974959490862673,2.5289235352047745
20000,other,EMMANUEL BIBLE CHURCH,6,1928.0,1.0,2.0,0.0,45991.0,other,45991.0,aucun,0.0,aucun,0.0,77.0,1145535.75,36.43,6.983178779011728,0.37,13.951383862421304,3.6224725219163374
20029,lodging,Washington Phikeia Foundation,4,1921.0,1.0,3.0,0.0,21499.0,lodging,21499.0,aucun,0.0,aucun,0.0,85.0,605130.6875,4.22,6.819594648038978,0.87,13.313201378616583,1.6524974018945473
20033,office,Lisa Li Building,4,1989.0,1.0,2.0,0.0,20384.0,office,25021.0,aucun,0.0,aucun,0.0,16.0,1791071.375,13.91,7.087344924943756,0.87,14.39832509061163,2.702032128776647
20047,store,BLDG A,4,1956.0,1.0,2.0,0.0,39265.0,store,31905.0,office,4388.0,other,2679.0,,5238803.0,47.12,6.918822637822278,0.87,15.471603785970727,3.873697891106478
20048,store,NW BLDG,4,1956.0,1.0,2.0,0.0,54284.0,store,52784.0,other,1900.0,aucun,0.0,18.0,6778694.0,63.61,6.918822637822278,0.87,15.729295163514228,4.168369197570074
20050,store,BLDG C,4,1956.0,1.0,1.0,0.0,23409.0,store,21909.0,other,1500.0,aucun,0.0,67.0,2545405.0,28.41,6.918822637822278,0.87,14.749800723730674,3.3813347525659037
20052,store,WEST BLDG,4,1997.0,1.0,1.0,0.0,63153.0,store,59396.0,non refrigerated warehouse,2757.0,other,1000.0,,4644178.0,47.66,6.918822637822278,0.87,15.351125165415416,3.8848573373553763
20066,lodging,University Travelodge,4,1961.0,2.0,2.0,0.0,24100.0,lodging,30910.0,aucun,0.0,aucun,0.0,91.0,1587454.75,46.57,6.979413946041843,0.62,14.277643135344748,3.8622023104441903
20067,restauration,FareStart,7,1923.0,1.0,3.0,0.0,33600.0,restauration,19200.0,office,14400.0,aucun,0.0,,4475650.0,101.99,1.3868238724099111,0.62,15.314162373970987,4.63463189613771
20073,other,Griffin Building,7,1927.0,1.0,4.0,0.0,32356.0,office,25876.0,office,6480.0,aucun,0.0,81.0,1857154.75,74.92,1.3087187959471671,0.87,14.434556708654092,4.3296801543016725
20082,lodging,La Quinta Inn & Suites,7,1960.0,1.0,7.0,12960.0,48220.0,lodging,61180.0,aucun,0.0,aucun,0.0,24.0,3993913.25,126.3,1.7377381627512583,0.37,15.200282323022863,4.846546505563361
20087,office,800 Stewart,7,1978.0,1.0,5.0,11250.0,32256.0,office,32569.0,non refrigerated warehouse,0.0,aucun,0.0,51.0,3460275.5,99.15,1.3292690581870708,0.62,15.056859057135808,4.606669062111827
20130,other,Green Lake United Methodist Church,6,1910.0,1.0,2.0,0.0,23931.0,other,23931.0,aucun,0.0,aucun,0.0,88.0,496477.3125,18.66,7.994502451643116,0.37,13.115295080747975,2.9785861147190205
20132,other,Green Lake Church of Seventh-day Adventists,6,1948.0,1.0,2.0,0.0,21393.0,other,21393.0,aucun,0.0,aucun,0.0,57.0,845961.375,32.64,7.907519372230777,0.37,13.64823016360409,3.5157158351047473
20141,other,WALDEN BUILDING,2,1990.0,1.0,2.0,0.0,47560.0,mall,23146.0,non refrigerated warehouse,15724.0,office,8255.0,80.0,1132489.625,33.23,4.460294556335869,0.62,13.939929858159367,3.533102452542094
20145,lodging,Cabrini Senior Housing,3,2006.0,1.0,6.0,0.0,62334.0,lodging,35696.0,office,15661.0,non refrigerated warehouse,10877.0,100.0,1076733.25,34.98,0.6765951150243281,0.37,13.889443175458553,3.582963228522387
20160,lodging,Sigma Kappa Corp,4,1930.0,1.0,3.0,0.0,20960.0,lodging,20960.0,aucun,0.0,aucun,0.0,,1500309.75,64.51,6.7006217464328275,0.12,14.221182811283054,4.182202802743785
20166,education,Beebe,7,1910.0,1.0,3.0,0.0,28800.0,education,28800.0,aucun,0.0,aucun,0.0,,717056.375,8.45,1.516269020664231,0.87,13.482911137300757,2.2460147415056513
20167,education,Ninth & Lenora Building,7,1957.0,1.0,2.0,0.0,21600.0,education,21600.0,aucun,0.0,aucun,0.0,72.0,1261536.75,38.87,1.5656854542061793,0.37,14.04784197130834,3.6856241613932634
20168,education,Spruce Street School,7,1995.0,1.0,3.0,0.0,22860.0,education,22860.0,aucun,0.0,aucun,0.0,43.0,931148.625,6.49,1.506037099192971,0.87,13.744175257631762,2.0135687975291283
20182,other,St. Bridget Church,4,1972.0,1.0,1.0,0.0,26366.0,other,26386.0,non refrigerated warehouse,0.0,aucun,0.0,88.0,888031.875,32.22,8.01103753438078,0.37,13.696764042685428,3.503152104185149
20197,other,Sephardic Bikur Holim Congregation,2,1965.0,1.0,2.0,0.0,21732.0,other,21732.0,aucun,0.0,aucun,0.0,2.0,860364.1875,23.59,8.203743128190373,0.62,13.66511221472498,3.202339856228101
20211,other,Miller-Barringham Building,6,1945.0,1.0,1.0,0.0,21060.0,non refrigerated warehouse,10495.0,store,10240.0,office,1890.0,,350264.5938,6.69,8.425372105404339,0.62,12.766446985121101,2.0399207835175526
20212,other,Market Street Holdings,6,1960.0,1.0,4.0,0.0,20539.0,store,7387.0,lodging,5264.0,restauration,3700.0,,1678458.75,37.31,8.391859104527745,0.62,14.33338711537089,3.6457109587125576
20217,education,Sand Point Elementary,4,1958.0,1.0,1.0,0.0,38624.0,education,41408.0,aucun,0.0,aucun,0.0,83.0,1424157.25,38.78,9.243956106056597,0.62,14.169091495397486,3.683364273425826
20237,store,(ID20237) Big 5 Corp,4,1900.0,1.0,3.0,0.0,32960.0,store,32960.0,aucun,0.0,aucun,0.0,71.0,813641.0,5.67,6.401872479678794,0.87,13.609275744802975,1.8976198599275322
20241,other,neptune theatre bldg,4,1921.0,1.0,3.0,0.0,29636.0,leisure,25096.0,lodging,4540.0,aucun,0.0,,688641.8125,4.8,6.4658140921760685,0.87,13.442478001203957,1.7578579175523736
20242,lodging,Collegiana Hospitality House,4,1930.0,1.0,3.0,0.0,20571.0,lodging,20571.0,aucun,0.0,aucun,0.0,72.0,716279.6875,4.99,6.359655745808403,0.87,13.481827390770418,1.7900914121273581
20266,other,University Temple United Methodist Church,4,1926.0,1.0,2.0,0.0,47992.0,other,37800.0,other,10206.0,aucun,0.0,17.0,3040195.5,118.37,6.301342811271503,0.37,14.927432709451343,4.782227913106947
20273,lodging,Brooklyn Plaza,4,1993.0,1.0,3.0,0.0,28572.0,lodging,22000.0,non refrigerated warehouse,7000.0,aucun,0.0,16.0,2717863.25,89.57,6.041769059844797,0.37,14.81535692763358,4.506123032386857
20323,lodging,Chancery Place Apartments,3,1982.0,0.0,15.0,31535.0,84240.0,lodging,150000.0,office,25000.0,aucun,0.0,94.0,2882489.75,20.09,0.544374816865356,0.87,14.874165322100254,3.0487989944906833
20324,other,Temple Beth Am,4,2000.0,1.0,2.0,0.0,31386.0,other,30000.0,aucun,0.0,aucun,0.0,52.0,1128179.125,27.14,9.59824382702325,0.62,13.936116383575492,3.337192051686243
20325,education,University Prep Academy,4,1989.0,5.0,3.0,0.0,21500.0,education,96154.0,aucun,0.0,aucun,0.0,44.0,6689184.0,202.65,9.513201356622792,0.37,15.716002601065972,5.316402834094422
20369,office,Emerald Landing I,4,2012.0,1.0,2.0,26497.0,57619.0,office,55000.0,aucun,0.0,aucun,0.0,68.0,2641681.75,20.08,4.951516878084345,0.87,14.78692667736905,3.0483247236731614
20372,lodging,Hotel Andra,7,1925.0,1.0,9.0,0.0,104000.0,lodging,96000.0,restauration,8000.0,aucun,0.0,8.0,8690648.0,355.8,1.34065033257824,0.87,15.9777581779972,5.8771754007058545
20376,education,Kimball Elementary,2,1971.0,1.0,1.0,0.0,55206.0,education,55206.0,aucun,0.0,aucun,0.0,75.0,2345752.5,61.84,3.877116650296866,0.62,14.668117230211292,4.14059181338742
20377,lodging,Washington Care Center,2,1981.0,1.0,3.0,0.0,78374.0,lodging,58665.0,non refrigerated warehouse,0.0,aucun,0.0,98.0,3321035.75,23.15,4.3989841230861835,0.87,15.015787566241649,3.184284380098582
20387,other,Marine Business Center,6,2007.0,1.0,2.0,0.0,38784.0,non refrigerated warehouse,16826.0,office,16826.0,aucun,0.0,,1841154.25,26.11,6.587007902076611,0.87,14.425903785828641,3.299902663510574
